original_path,archived_path,compatibility_score,raw_classification,classification,secret_risk,target_layer,target_stage,micro_pyramid_band,required_adaptation,estimated_effort,risk_level,recommended_action,blocked,block_reason
server/services/broll/adapters/remotion-motion.ts,archive/legacy-codebase/20260529-1150/source/server/services/broll/adapters/remotion-motion.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/cinema-control-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/cinema-control-service.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/cost-control-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/cost-control-service.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/cover-orphan-alert-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/cover-orphan-alert-service.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/flowstate-newsroom-conductor.ts,archive/legacy-codebase/20260529-1150/source/server/services/flowstate-newsroom-conductor.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/live-broadcast-alert-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/live-broadcast-alert-service.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/media-orphan-alert-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/media-orphan-alert-service.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/news-source-health.ts,archive/legacy-codebase/20260529-1150/source/server/services/news-source-health.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/news-source-registry.ts,archive/legacy-codebase/20260529-1150/source/server/services/news-source-registry.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/newsroom-package-builder-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/newsroom-package-builder-service.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/newsroom/autopilotDecisionService.ts,archive/legacy-codebase/20260529-1150/source/server/services/newsroom/autopilotDecisionService.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/precognition-newsroom-planner.ts,archive/legacy-codebase/20260529-1150/source/server/services/precognition-newsroom-planner.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
shared/4d-cinema-manifest.ts,archive/legacy-codebase/20260529-1150/source/shared/4d-cinema-manifest.ts,0.542,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
shared/aiJobContracts.ts,archive/legacy-codebase/20260529-1150/source/shared/aiJobContracts.ts,0.542,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
shared/autopilot-newsroom.ts,archive/legacy-codebase/20260529-1150/source/shared/autopilot-newsroom.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
shared/neural-newsroom-schema.ts,archive/legacy-codebase/20260529-1150/source/shared/neural-newsroom-schema.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
shared/omni-channel-audience-schema.ts,archive/legacy-codebase/20260529-1150/source/shared/omni-channel-audience-schema.ts,0.542,adapt_candidate,reference_only,none,reference_only,reference_only,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
shared/render-manifest.ts,archive/legacy-codebase/20260529-1150/source/shared/render-manifest.ts,0.542,reference_only,reference_only,none,reference_only,reference_only,,rewrite implementation using concept only,low,P3,use as reference only,False,
server/services/civilization-health-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/civilization-health-service.ts,0.542,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/journey-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/journey-service.ts,0.542,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/labs-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/labs-service.ts,0.542,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/product-naming-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/product-naming-service.ts,0.542,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/creator-verification-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/creator-verification-service.ts,0.542,adapt_candidate,reference_only,none,stage6_boundary,stage_6_boundary,,wrapper or interface adaptation required,medium_high,P2,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/ConnectedChannelsCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/ConnectedChannelsCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/ConnectorBackfillCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/ConnectorBackfillCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/ConnectorRotationNotifierCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/ConnectorRotationNotifierCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/ExportLogCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/ExportLogCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/LegacyTokenDispatchAlertCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/LegacyTokenDispatchAlertCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/LegacyTokenKillSwitchNotifierCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/LegacyTokenKillSwitchNotifierCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/OrphanedAttributionCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/OrphanedAttributionCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/RecycleBinAlertNotifierCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/RecycleBinAlertNotifierCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/ScheduledComplianceEmailCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/ScheduledComplianceEmailCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/SecretRotationsExportCard.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/SecretRotationsExportCard.tsx,0.542,adapt_candidate,reference_only,none,stage7_foundation,stage_7_foundation,,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/agent-collaboration-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/agent-collaboration-service.ts,0.53,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,reputation_gluon,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/services/razorpay-marketplace-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/razorpay-marketplace-service.ts,0.53,adapt_candidate,reference_only,none,stage5_micro_pyramid,stage_5_micro_pyramid,marketplace_product,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
server/routes/broadcasts.ts,archive/legacy-codebase/20260529-1150/source/server/routes/broadcasts.ts,0.528,adapt_candidate,reference_only,P2,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
server/services/audience-platform-gateway-service.ts,archive/legacy-codebase/20260529-1150/source/server/services/audience-platform-gateway-service.ts,0.528,adapt_candidate,reference_only,P2,cross_cutting,cross_cutting_signal_culture,,wrapper or interface adaptation required,low,P3,adapt through wrapper or focused refactor,False,
client/src/pages/admin/omni-channel-audience/ConnectorSecretPanel.tsx,archive/legacy-codebase/20260529-1150/source/client/src/pages/admin/omni-channel-audience/ConnectorSecretPanel.tsx,0.528,adapt_candidate,reference_only,P2,stage5_micro_pyramid,stage_5_micro_pyramid,community,wrapper or interface adaptation required,medium,P3,adapt through wrapper or focused refactor,False,
